River;VOL;Rojas, Ariel;4,300,000;98
River;VOL;Solari, Augusto;1,400,000;33
River;VOL;Sánchez, Carlos;3,000,000;146
River;VOL;Romero, Luciano;300,000;0
River;DEL;Kaprof, Juan Cruz;400,000;4
River;DEL;Mora, Rodrigo;4,400,000;94
River;DEL;Simeone, Giovanni;2,200,000;13
River;DEL;Gutiérrez, Teófilo;8,600,000;126
River;DEL;Pisculichi, Leonardo;4,600,000;112
River;DEL;Cavenaghi, Fernando;7,800,000;25
River;DEL;Boyé, Lucas;300,000;60
River;DEL;Driussi, Sebastián;400,000;36
Rosario-Central;ARQ;Caranta, Mauricio;4,500,000;77
Rosario-Central;ARQ;García, Manuel;2,600,000;3
Rosario-Central;ARQ;Ledesma, Jeremías;500,000;0
Rosario-Central;DEF;Gómez Andrade, Y.;300,000;22
Rosario-Central;DEF;Lazo, Lucas;1,300,000;24
Rosario-Central;DEF;Gómez, Elías;500,000;24
Rosario-Central;DEF;Berra, Tomás;1,500,000;62
Rosario-Central;DEF;Salazar, Víctor;500,000;12
Rosario-Central;DEF;Quiroga, Nahuel;1,500,000;0
Rosario-Central;DEF;Schulze, Jonathan;2,200,000;0
Rosario-Central;DEF;Delgado, Rafael;3,200,000;78
Rosario-Central;DEF;Acevedo, Lucas;1,400,000;48
Rosario-Central;DEF;Donatti, Alejandro;5,700,000;62
Rosario-Central;DEF;Ferrari, Paulo;5,000,000;95
Rosario-Central;DEF;Piñero, Fernando;300,000;5
Rosario-Central;VOL;Flores, Federico;500,000;0
Rosario-Central;VOL;Domínguez, Nery;3,700,000;61
Rosario-Central;VOL;Da Campo, Hernán;300,000;5
Rosario-Central;VOL;Becker, Pablo;2,500,000;71
Rosario-Central;VOL;Barrientos, Fernando;2,800,000;85
Rosario-Central;VOL;Aguirre, Jonás;2,100,000;66
Rosario-Central;VOL;Lo Celso, Giovanni;300,000;0
Rosario-Central;VOL;Medina, Antonio;4,000,000;40
Rosario-Central;VOL;Montoya, Walter;300,000;27
Rosario-Central;VOL;Musto, Damián;3,600,000;75
Rosario-Central;VOL;Fared, Jesús;300,000;0
Rosario-Central;VOL;Encina, Hernán;4,800,000;40
Rosario-Central;DEL;Migone, Rodrigo;300,000;3
Rosario-Central;DEL;Abreu, Sebastián;6,000,000;50
Rosario-Central;DEL;Cervi, Franco;300,000;8
Rosario-Central;DEL;Niell, Franco;5,000,000;68
Rosario-Central;DEL;Acuña, Walter;3,000,000;56
Rosario-Central;DEL;Valencia, José;4,000,000;84
Rosario-Central;DEL;Correa, Javier;300,000;12
san-lorenzo;ARQ;Torrico, Sebastián;4,700,000;97
san-lorenzo;ARQ;Devecchi, José;300,000;0
san-lorenzo;ARQ;Franco, Leonardo;3,500,000;0
san-lorenzo;DEF;Mas, Emmanuel;5,100,000;97
san-lorenzo;DEF;Catalán, Matías;1,500,000;38
san-lorenzo;DEF;Perales, Valentín;400,000;0
san-lorenzo;DEF;Prósperi, Gonzalo;3,800,000;15
san-lorenzo;DEF;Cetto, Mauro;4,500,000;51
san-lorenzo;DEF;Arias, Ramiro;300,000;0
san-lorenzo;DEF;Yepes, Mario;5,300,000;34
san-lorenzo;DEF;Gentiletti, Santiago;4,400,000;0
san-lorenzo;DEF;Fontanini, Fabricio;3,800,000;25
san-lorenzo;DEF;Kannemann, Walter;4,000,000;87
san-lorenzo;VOL;Barrientos, Pablo;6,000,000;56
san-lorenzo;VOL;González, Sebastián;800,000;0
san-lorenzo;VOL;Kalinski, Enzo;4,000,000;91
san-lorenzo;VOL;Barbaro, Alejandro;2,300,000;0
san-lorenzo;VOL;Cavallaro, Juan I.;2,800,000;32
san-lorenzo;VOL;Romagnoli, Leandro;5,800,000;44
san-lorenzo;VOL;Mercier, Juan;5,900,000;61
san-lorenzo;VOL;Mirabaje, Matías;2,000,000;0
san-lorenzo;VOL;Navarro, Leandro;2,300,000;0
san-lorenzo;VOL;Buffarini, Julio;5,500,000;77
san-lorenzo;VOL;Quignón, Facundo;300,000;11
san-lorenzo;VOL;Ortigoza, Néstor;5,700,000;101
san-lorenzo;DEL;Esparza, Cristian;300,000;0
san-lorenzo;DEL;Villalba, Héctor;3,500,000;56
san-lorenzo;DEL;Cauteruccio, Martín;6,500,000;87
san-lorenzo;DEL;Matos, Mauro;6,500,000;76
san-lorenzo;DEL;Verón, Gonzalo;3,800,000;87
san-lorenzo;DEL;Contreras, Rodrigo;2,300,000;0
san-lorenzo;DEL;Blandi, Nicolás;5,500,000;37
Tigre;ARQ;Lugo, Fernando;300,000;0
Tigre;ARQ;García, Javier;5,300,000;113
Tigre;ARQ;Navarro, Nicolás;2,500,000;0
Tigre;ARQ;Bonet, Alexis;300,000;0
Tigre;DEF;Canuto, Ignacio;3,000,000;78
Tigre;DEF;Blengio, Juan Carlos;4,600,000;106
Tigre;DEF;Cáceres, Pablo;2,600,000;61
Tigre;DEF;Bonadío, Ignacio;600,000;1
Tigre;DEF;Orellano, Gonzalo;400,000;0
Tigre;DEF;Silguero, Sebastián;400,000;3
Tigre;DEF;Moscato, Mariano;300,000;0
Tigre;DEF;Vesco, Lucas;800,000;0
Tigre;DEF;Godoy, Erik;2,500,000;85
Tigre;DEF;Izaguirre, Santiago;500,000;0
Tigre;VOL;Acevedo, Walter;3,000,000;11
Tigre;VOL;Peñalba, Gabriel;3,600,000;67
Tigre;VOL;Itabel, Kevin;2,300,000;85
Tigre;VOL;Wilchez, Lucas;2,500,000;117
Tigre;VOL;Menossi, Lucas;1,600,000;15
Tigre;VOL;Arzura, Joaquín;2,000,000;77
Tigre;VOL;Galmarini, Martín;4,000,000;50
Tigre;VOL;Ellacopulos, E.;1,600,000;4
Tigre;VOL;Pantaleone, Nicolás;600,000;5
Tigre;VOL;Sánchez, Facundo;2,400,000;53
Tigre;VOL;Bertolgio, Facundo;2,200,000;69
Tigre;VOL;Rusculleda, S.;3,500,000;14
Tigre;DEL;Leguizamón, Leandro;1,500,000;17
Tigre;DEL;Janson, Lucas;1,600,000;8
Tigre;DEL;Vitti, Pablo;3,200,000;38
Tigre;DEL;Rincón, Sebastián;800,000;85
Tigre;DEL;Luna, Carlos;5,500,000;101
Tigre;DEL;Garate, Leandro;300,000;29
Velez;ARQ;Aguerre, Alan;1,500,000;0
Velez;ARQ;Yordan, Gonzalo;500,000;0
Velez;ARQ;Sosa, Sebastián;5,500,000;118
Velez;DEF;Cardozo, Facundo;1,700,000;68
Velez;DEF;Pérez Acuña, Martín;1,200,000;47
Velez;DEF;Papa, Emiliano;5,000,000;107
Velez;DEF;Domínguez, Sebastián;5,500,000;113
Velez;DEF;Giannetti, Lautaro;2,000,000;0
Velez;DEF;Cubero, Fabián;4,600,000;85
Velez;DEF;Grillo, Lautaro;500,000;8
Velez;VOL;Desábato, Leandro L.;2,300,000;56
Velez;VOL;Ferreira, Brian;1,600,000;41
Velez;VOL;Correa, Jorge;700,000;58
Velez;VOL;Chacón, Iván;500,000;0
Velez;VOL;Martelli, Sebastián;300,000;0
Velez;VOL;Asad, Yamil;1,000,000;41
Velez;VOL;Villalba, Leonardo;600,000;9
Velez;VOL;Vera, Leandro;300,000;5
Velez;VOL;Cabral, Ariel;3,700,000;78
Velez;VOL;Romero, Lucas;3,400,000;67
Velez;VOL;Rolón, Leonardo;1,500,000;72
Velez;DEL;Nanni, Roberto;5,000,000;23
Velez;DEL;Caraglio, Milton;4,000,000;92
Velez;DEL;Vázquez, Federico;300,000;5
Velez;DEL;Cáseres, Ramiro;1,300,000;39
Velez;DEL;Pratto, Lucas;8,000,000;183
Velez;DEL;Vélez Cedeño, Jairo;500,000;5
